User,Site,Password Scheme,Mode,Success,Start Time,Submit Time,End Time,Time to submit (s),Time to login (s)
bpt418,voteforyou,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 16:14:28 GMT-0400 (EDT),Thu Jul 28 2011 16:14:47 GMT-0400 (EDT),Thu Jul 28 2011 16:14:47 GMT-0400 (EDT),19,19
bpt423,voteforyou,testpasstiles;BlankP,enter,false,Thu Jul 28 2011 22:47:12 GMT-0400 (EDT),Thu Jul 28 2011 22:47:54 GMT-0400 (EDT),Thu Jul 28 2011 22:47:55 GMT-0400 (EDT),42,43
bpt423,voteforyou,unknown;BlankPassTil,login,false,Thu Jul 28 2011 22:47:59 GMT-0400 (EDT),Thu Jul 28 2011 22:48:22 GMT-0400 (EDT),Thu Jul 28 2011 22:48:23 GMT-0400 (EDT),23,24
bpt423,voteforyou,unknown;BlankPassTil,login,true,Thu Jul 28 2011 22:50:41 GMT-0400 (EDT),Thu Jul 28 2011 22:51:00 GMT-0400 (EDT),Thu Jul 28 2011 22:51:00 GMT-0400 (EDT),19,19
bpt424,voteforyou,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 00:15:56 GMT-0400 (EDT),Fri Jul 29 2011 00:16:29 GMT-0400 (EDT),Fri Jul 29 2011 00:16:29 GMT-0400 (EDT),33,33
bpt416,voteforyou,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 04:16:43 GMT-0400 (EDT),Fri Jul 29 2011 04:17:18 GMT-0400 (EDT),Fri Jul 29 2011 04:17:19 GMT-0400 (EDT),35,36
bpt422,voteforyou,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 04:19:07 GMT-0400 (EDT),Fri Jul 29 2011 04:19:52 GMT-0400 (EDT),Fri Jul 29 2011 04:19:54 GMT-0400 (EDT),45,47
bpt419,voteforyou,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 10:05:47 GMT-0400 (EDT),Fri Jul 29 2011 10:06:22 GMT-0400 (EDT),Fri Jul 29 2011 10:06:23 GMT-0400 (EDT),35,36
bpt425,voteforyou,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 22:00:27 GMT-0400 (EDT),Fri Jul 29 2011 22:00:49 GMT-0400 (EDT),Fri Jul 29 2011 22:00:49 GMT-0400 (EDT),22,22
bpt411,voteforyou,testpasstiles;BlankP,enter,false,Sun Jul 31 2011 15:23:24 GMT-0400 (EDT),Sun Jul 31 2011 15:23:31 GMT-0400 (EDT),Sun Jul 31 2011 15:23:31 GMT-0400 (EDT),7,7
bpt411,voteforyou,testpasstiles;BlankP,enter,true,Sun Jul 31 2011 15:23:42 GMT-0400 (EDT),Sun Jul 31 2011 15:23:50 GMT-0400 (EDT),Sun Jul 31 2011 15:23:51 GMT-0400 (EDT),8,9
bpt418,voteforyou,testpasstiles;BlankP,enter,true,Sun Jul 31 2011 18:44:20 GMT-0400 (EDT),Sun Jul 31 2011 18:44:33 GMT-0400 (EDT),Sun Jul 31 2011 18:44:33 GMT-0400 (EDT),13,13
bpt423,voteforyou,testpasstiles;BlankP,enter,true,Sun Jul 31 2011 20:04:28 GMT-0400 (EDT),Sun Jul 31 2011 20:04:46 GMT-0400 (EDT),Sun Jul 31 2011 20:04:46 GMT-0400 (EDT),18,18
bpt416,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 01:16:47 GMT-0400 (EDT),Mon Aug 01 2011 01:17:25 GMT-0400 (EDT),Mon Aug 01 2011 01:17:26 GMT-0400 (EDT),38,39
bpt409,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 10:58:11 GMT-0400 (EDT),Mon Aug 01 2011 10:58:19 GMT-0400 (EDT),Mon Aug 01 2011 10:58:19 GMT-0400 (EDT),8,8
bpt409,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 10:58:34 GMT-0400 (EDT),Mon Aug 01 2011 10:59:07 GMT-0400 (EDT),Mon Aug 01 2011 10:59:07 GMT-0400 (EDT),33,33
bpt411,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 13:54:56 GMT-0400 (EDT),Mon Aug 01 2011 13:55:05 GMT-0400 (EDT),Mon Aug 01 2011 13:55:06 GMT-0400 (EDT),9,10
bpt409,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 14:34:19 GMT-0400 (EDT),Mon Aug 01 2011 14:34:29 GMT-0400 (EDT),Mon Aug 01 2011 14:34:29 GMT-0400 (EDT),10,10
bpt409,voteforyou,testpasstiles;BlankP,enter,false,Mon Aug 01 2011 14:34:35 GMT-0400 (EDT),Mon Aug 01 2011 14:34:43 GMT-0400 (EDT),Mon Aug 01 2011 14:34:43 GMT-0400 (EDT),8,8
bpt409,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 14:34:50 GMT-0400 (EDT),Mon Aug 01 2011 14:34:57 GMT-0400 (EDT),Mon Aug 01 2011 14:34:57 GMT-0400 (EDT),7,7
bpt418,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 16:44:06 GMT-0400 (EDT),Mon Aug 01 2011 16:44:25 GMT-0400 (EDT),Mon Aug 01 2011 16:44:25 GMT-0400 (EDT),19,19
bpt423,voteforyou,testpasstiles;BlankP,enter,false,Mon Aug 01 2011 20:02:03 GMT-0400 (EDT),Mon Aug 01 2011 20:03:07 GMT-0400 (EDT),Mon Aug 01 2011 20:03:07 GMT-0400 (EDT),64,64
bpt423,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 20:03:12 GMT-0400 (EDT),Mon Aug 01 2011 20:03:41 GMT-0400 (EDT),Mon Aug 01 2011 20:03:41 GMT-0400 (EDT),29,29
bpt419,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 20:07:52 GMT-0400 (EDT),Mon Aug 01 2011 20:08:24 GMT-0400 (EDT),Mon Aug 01 2011 20:08:25 GMT-0400 (EDT),32,33
bpt419,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 20:12:37 GMT-0400 (EDT),Mon Aug 01 2011 20:13:06 GMT-0400 (EDT),Mon Aug 01 2011 20:13:07 GMT-0400 (EDT),29,30
bpt424,voteforyou,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 23:03:48 GMT-0400 (EDT),Mon Aug 01 2011 23:04:27 GMT-0400 (EDT),Mon Aug 01 2011 23:04:27 GMT-0400 (EDT),39,39
bpt416,voteforyou,testpasstiles;BlankP,enter,true,Tue Aug 02 2011 00:02:40 GMT-0400 (EDT),Tue Aug 02 2011 00:03:19 GMT-0400 (EDT),Tue Aug 02 2011 00:03:19 GMT-0400 (EDT),39,39
bpt425,voteforyou,testpasstiles;BlankP,enter,true,Tue Aug 02 2011 20:56:02 GMT-0400 (EDT),Tue Aug 02 2011 20:57:11 GMT-0400 (EDT),Tue Aug 02 2011 20:57:11 GMT-0400 (EDT),69,69
bpt422,voteforyou,testpasstiles;BlankP,enter,true,Wed Aug 03 2011 10:43:06 GMT-0400 (EDT),Wed Aug 03 2011 10:43:28 GMT-0400 (EDT),Wed Aug 03 2011 10:43:29 GMT-0400 (EDT),22,23
bpt422,voteforyou,unknown;BlankPassTil,login,true,Wed Aug 03 2011 10:46:55 GMT-0400 (EDT),Wed Aug 03 2011 10:47:25 GMT-0400 (EDT),Wed Aug 03 2011 10:47:26 GMT-0400 (EDT),30,31
bpt409,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 13:10:37 GMT-0400 (EDT),Mon Jul 25 2011 13:10:47 GMT-0400 (EDT),Mon Jul 25 2011 13:10:47 GMT-0400 (EDT),10,10
bpt409,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 13:10:56 GMT-0400 (EDT),Mon Jul 25 2011 13:11:06 GMT-0400 (EDT),Mon Jul 25 2011 13:11:06 GMT-0400 (EDT),10,10
bpt409,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 13:11:16 GMT-0400 (EDT),Mon Jul 25 2011 13:11:25 GMT-0400 (EDT),Mon Jul 25 2011 13:11:25 GMT-0400 (EDT),9,9
bpt411,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 13:34:34 GMT-0400 (EDT),Mon Jul 25 2011 13:34:42 GMT-0400 (EDT),Mon Jul 25 2011 13:34:43 GMT-0400 (EDT),8,9
bpt411,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 13:36:02 GMT-0400 (EDT),Mon Jul 25 2011 13:36:29 GMT-0400 (EDT),Mon Jul 25 2011 13:36:29 GMT-0400 (EDT),27,27
bpt411,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 13:36:56 GMT-0400 (EDT),Mon Jul 25 2011 13:37:19 GMT-0400 (EDT),Mon Jul 25 2011 13:37:19 GMT-0400 (EDT),23,23
bpt416,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 14:48:56 GMT-0400 (EDT),Mon Jul 25 2011 14:49:42 GMT-0400 (EDT),Mon Jul 25 2011 14:49:42 GMT-0400 (EDT),46,46
bpt416,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 14:51:14 GMT-0400 (EDT),Mon Jul 25 2011 14:51:46 GMT-0400 (EDT),Mon Jul 25 2011 14:51:47 GMT-0400 (EDT),32,33
bpt416,wvacation,unknown;BlankPassTil,login,true,Mon Jul 25 2011 15:05:55 GMT-0400 (EDT),Mon Jul 25 2011 15:06:31 GMT-0400 (EDT),Mon Jul 25 2011 15:06:32 GMT-0400 (EDT),36,37
bpt418,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 15:40:03 GMT-0400 (EDT),Mon Jul 25 2011 15:40:17 GMT-0400 (EDT),Mon Jul 25 2011 15:40:17 GMT-0400 (EDT),14,14
bpt418,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 15:43:34 GMT-0400 (EDT),Mon Jul 25 2011 15:44:17 GMT-0400 (EDT),Mon Jul 25 2011 15:44:17 GMT-0400 (EDT),43,43
bpt418,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 15:45:22 GMT-0400 (EDT),Mon Jul 25 2011 15:45:34 GMT-0400 (EDT),Mon Jul 25 2011 15:45:34 GMT-0400 (EDT),12,12
bpt418,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 15:45:44 GMT-0400 (EDT),Mon Jul 25 2011 15:45:51 GMT-0400 (EDT),Mon Jul 25 2011 15:45:51 GMT-0400 (EDT),7,7
bpt418,wvacation,unknown;BlankPassTil,login,true,Mon Jul 25 2011 15:45:56 GMT-0400 (EDT),Mon Jul 25 2011 15:46:08 GMT-0400 (EDT),Mon Jul 25 2011 15:46:08 GMT-0400 (EDT),12,12
bpt419,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 16:19:21 GMT-0400 (EDT),Mon Jul 25 2011 16:20:04 GMT-0400 (EDT),Mon Jul 25 2011 16:20:08 GMT-0400 (EDT),43,47
bpt419,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 16:22:43 GMT-0400 (EDT),Mon Jul 25 2011 16:23:16 GMT-0400 (EDT),Mon Jul 25 2011 16:23:23 GMT-0400 (EDT),33,40
bpt419,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 16:23:57 GMT-0400 (EDT),Mon Jul 25 2011 16:24:23 GMT-0400 (EDT),Mon Jul 25 2011 16:24:27 GMT-0400 (EDT),26,30
bpt422,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 18:38:56 GMT-0400 (EDT),Mon Jul 25 2011 18:39:24 GMT-0400 (EDT),Mon Jul 25 2011 18:39:25 GMT-0400 (EDT),28,29
bpt422,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 18:39:56 GMT-0400 (EDT),Mon Jul 25 2011 18:40:19 GMT-0400 (EDT),Mon Jul 25 2011 18:40:20 GMT-0400 (EDT),23,24
bpt423,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 19:44:58 GMT-0400 (EDT),Mon Jul 25 2011 19:45:40 GMT-0400 (EDT),Mon Jul 25 2011 19:45:41 GMT-0400 (EDT),42,43
bpt423,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 19:45:58 GMT-0400 (EDT),Mon Jul 25 2011 19:46:20 GMT-0400 (EDT),Mon Jul 25 2011 19:46:20 GMT-0400 (EDT),22,22
bpt423,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 19:46:25 GMT-0400 (EDT),Mon Jul 25 2011 19:46:52 GMT-0400 (EDT),Mon Jul 25 2011 19:46:53 GMT-0400 (EDT),27,28
bpt424,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 20:18:05 GMT-0400 (EDT),Mon Jul 25 2011 20:18:14 GMT-0400 (EDT),Mon Jul 25 2011 20:18:14 GMT-0400 (EDT),9,9
bpt424,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 20:18:46 GMT-0400 (EDT),Mon Jul 25 2011 20:19:03 GMT-0400 (EDT),Mon Jul 25 2011 20:19:04 GMT-0400 (EDT),17,18
bpt424,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 20:20:55 GMT-0400 (EDT),Mon Jul 25 2011 20:21:29 GMT-0400 (EDT),Mon Jul 25 2011 20:21:29 GMT-0400 (EDT),34,34
bpt424,wvacation,testpasstiles;BlankP,enter,false,Mon Jul 25 2011 20:24:57 GMT-0400 (EDT),Mon Jul 25 2011 20:25:24 GMT-0400 (EDT),Mon Jul 25 2011 20:25:24 GMT-0400 (EDT),27,27
bpt424,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 20:26:52 GMT-0400 (EDT),Mon Jul 25 2011 20:27:13 GMT-0400 (EDT),Mon Jul 25 2011 20:27:13 GMT-0400 (EDT),21,21
bpt424,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 20:27:30 GMT-0400 (EDT),Mon Jul 25 2011 20:27:51 GMT-0400 (EDT),Mon Jul 25 2011 20:27:51 GMT-0400 (EDT),21,21
bpt425,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 21:32:32 GMT-0400 (EDT),Mon Jul 25 2011 21:32:48 GMT-0400 (EDT),Mon Jul 25 2011 21:32:48 GMT-0400 (EDT),16,16
bpt425,wvacation,testpasstiles;BlankP,enter,true,Mon Jul 25 2011 21:32:56 GMT-0400 (EDT),Mon Jul 25 2011 21:33:09 GMT-0400 (EDT),Mon Jul 25 2011 21:33:09 GMT-0400 (EDT),13,13
bpt409,wvacation,testpasstiles;BlankP,enter,false,Tue Jul 26 2011 13:24:36 GMT-0400 (EDT),Tue Jul 26 2011 13:24:45 GMT-0400 (EDT),Tue Jul 26 2011 13:24:45 GMT-0400 (EDT),9,9
bpt409,wvacation,unknown;BlankPassTil,login,true,Tue Jul 26 2011 13:36:49 GMT-0400 (EDT),Tue Jul 26 2011 13:36:58 GMT-0400 (EDT),Tue Jul 26 2011 13:36:58 GMT-0400 (EDT),9,9
bpt409,wvacation,testpasstiles;BlankP,enter,true,Tue Jul 26 2011 13:37:03 GMT-0400 (EDT),Tue Jul 26 2011 13:37:11 GMT-0400 (EDT),Tue Jul 26 2011 13:37:11 GMT-0400 (EDT),8,8
bpt411,wvacation,testpasstiles;BlankP,enter,true,Tue Jul 26 2011 14:12:11 GMT-0400 (EDT),Tue Jul 26 2011 14:12:38 GMT-0400 (EDT),Tue Jul 26 2011 14:12:38 GMT-0400 (EDT),27,27
bpt411,wvacation,testpasstiles;BlankP,enter,false,Tue Jul 26 2011 14:12:41 GMT-0400 (EDT),Tue Jul 26 2011 14:13:12 GMT-0400 (EDT),Tue Jul 26 2011 14:13:12 GMT-0400 (EDT),31,31
bpt418,wvacation,testpasstiles;BlankP,enter,true,Tue Jul 26 2011 17:22:46 GMT-0400 (EDT),Tue Jul 26 2011 17:23:00 GMT-0400 (EDT),Tue Jul 26 2011 17:23:00 GMT-0400 (EDT),14,14
bpt425,wvacation,testpasstiles;BlankP,enter,true,Tue Jul 26 2011 22:36:32 GMT-0400 (EDT),Tue Jul 26 2011 22:36:48 GMT-0400 (EDT),Tue Jul 26 2011 22:36:48 GMT-0400 (EDT),16,16
bpt422,wvacation,testpasstiles;BlankP,enter,false,Wed Jul 27 2011 08:55:05 GMT-0400 (EDT),Wed Jul 27 2011 08:56:10 GMT-0400 (EDT),Wed Jul 27 2011 08:56:13 GMT-0400 (EDT),65,68
bpt422,wvacation,testpasstiles;BlankP,enter,true,Wed Jul 27 2011 08:58:05 GMT-0400 (EDT),Wed Jul 27 2011 08:58:59 GMT-0400 (EDT),Wed Jul 27 2011 08:59:02 GMT-0400 (EDT),54,57
bpt419,wvacation,testpasstiles;BlankP,enter,true,Wed Jul 27 2011 12:42:18 GMT-0400 (EDT),Wed Jul 27 2011 12:42:46 GMT-0400 (EDT),Wed Jul 27 2011 12:42:47 GMT-0400 (EDT),28,29
bpt416,wvacation,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 11:59:02 GMT-0400 (EDT),Thu Jul 28 2011 11:59:49 GMT-0400 (EDT),Thu Jul 28 2011 11:59:49 GMT-0400 (EDT),47,47
bpt409,wvacation,testpasstiles;BlankP,enter,false,Thu Jul 28 2011 13:56:45 GMT-0400 (EDT),Thu Jul 28 2011 13:56:52 GMT-0400 (EDT),Thu Jul 28 2011 13:56:53 GMT-0400 (EDT),7,8
bpt409,wvacation,testpasstiles;BlankP,enter,false,Thu Jul 28 2011 13:56:58 GMT-0400 (EDT),Thu Jul 28 2011 13:57:07 GMT-0400 (EDT),Thu Jul 28 2011 13:57:07 GMT-0400 (EDT),9,9
bpt409,wvacation,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 13:58:14 GMT-0400 (EDT),Thu Jul 28 2011 13:58:21 GMT-0400 (EDT),Thu Jul 28 2011 13:58:21 GMT-0400 (EDT),7,7
bpt409,wvacation,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 13:58:27 GMT-0400 (EDT),Thu Jul 28 2011 13:58:34 GMT-0400 (EDT),Thu Jul 28 2011 13:58:34 GMT-0400 (EDT),7,7
bpt411,wvacation,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 14:19:39 GMT-0400 (EDT),Thu Jul 28 2011 14:19:53 GMT-0400 (EDT),Thu Jul 28 2011 14:19:53 GMT-0400 (EDT),14,14
bpt418,wvacation,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 16:15:37 GMT-0400 (EDT),Thu Jul 28 2011 16:15:58 GMT-0400 (EDT),Thu Jul 28 2011 16:15:58 GMT-0400 (EDT),21,21
bpt423,wvacation,testpasstiles;BlankP,enter,true,Thu Jul 28 2011 22:52:00 GMT-0400 (EDT),Thu Jul 28 2011 22:52:25 GMT-0400 (EDT),Thu Jul 28 2011 22:52:25 GMT-0400 (EDT),25,25
bpt424,wvacation,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 00:14:14 GMT-0400 (EDT),Fri Jul 29 2011 00:14:40 GMT-0400 (EDT),Fri Jul 29 2011 00:14:40 GMT-0400 (EDT),26,26
bpt416,wvacation,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 04:18:46 GMT-0400 (EDT),Fri Jul 29 2011 04:19:30 GMT-0400 (EDT),Fri Jul 29 2011 04:19:30 GMT-0400 (EDT),44,44
bpt422,wvacation,testpasstiles;BlankP,enter,false,Fri Jul 29 2011 04:23:09 GMT-0400 (EDT),Fri Jul 29 2011 04:23:43 GMT-0400 (EDT),Fri Jul 29 2011 04:24:10 GMT-0400 (EDT),34,61
bpt422,wvacation,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 04:24:30 GMT-0400 (EDT),Fri Jul 29 2011 04:25:06 GMT-0400 (EDT),Fri Jul 29 2011 04:25:12 GMT-0400 (EDT),36,42
bpt419,wvacation,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 10:06:34 GMT-0400 (EDT),Fri Jul 29 2011 10:07:06 GMT-0400 (EDT),Fri Jul 29 2011 10:07:07 GMT-0400 (EDT),32,33
bpt425,wvacation,testpasstiles;BlankP,enter,true,Fri Jul 29 2011 22:01:37 GMT-0400 (EDT),Fri Jul 29 2011 22:01:51 GMT-0400 (EDT),Fri Jul 29 2011 22:01:51 GMT-0400 (EDT),14,14
bpt411,wvacation,testpasstiles;BlankP,enter,false,Sun Jul 31 2011 15:21:15 GMT-0400 (EDT),Sun Jul 31 2011 15:21:23 GMT-0400 (EDT),Sun Jul 31 2011 15:21:23 GMT-0400 (EDT),8,8
bpt411,wvacation,testpasstiles;BlankP,enter,true,Sun Jul 31 2011 15:21:31 GMT-0400 (EDT),Sun Jul 31 2011 15:21:42 GMT-0400 (EDT),Sun Jul 31 2011 15:21:43 GMT-0400 (EDT),11,12
bpt418,wvacation,testpasstiles;BlankP,enter,true,Sun Jul 31 2011 18:43:09 GMT-0400 (EDT),Sun Jul 31 2011 18:43:19 GMT-0400 (EDT),Sun Jul 31 2011 18:43:19 GMT-0400 (EDT),10,10
bpt423,wvacation,testpasstiles;BlankP,enter,true,Sun Jul 31 2011 20:03:50 GMT-0400 (EDT),Sun Jul 31 2011 20:04:15 GMT-0400 (EDT),Sun Jul 31 2011 20:04:15 GMT-0400 (EDT),25,25
bpt416,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 01:14:28 GMT-0400 (EDT),Mon Aug 01 2011 01:15:08 GMT-0400 (EDT),Mon Aug 01 2011 01:15:09 GMT-0400 (EDT),40,41
bpt409,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 11:12:48 GMT-0400 (EDT),Mon Aug 01 2011 11:12:56 GMT-0400 (EDT),Mon Aug 01 2011 11:12:56 GMT-0400 (EDT),8,8
bpt409,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 11:13:02 GMT-0400 (EDT),Mon Aug 01 2011 11:13:10 GMT-0400 (EDT),Mon Aug 01 2011 11:13:10 GMT-0400 (EDT),8,8
bpt411,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 13:56:56 GMT-0400 (EDT),Mon Aug 01 2011 13:57:10 GMT-0400 (EDT),Mon Aug 01 2011 13:57:11 GMT-0400 (EDT),14,15
bpt409,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 14:30:20 GMT-0400 (EDT),Mon Aug 01 2011 14:30:29 GMT-0400 (EDT),Mon Aug 01 2011 14:30:29 GMT-0400 (EDT),9,9
bpt409,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 14:30:34 GMT-0400 (EDT),Mon Aug 01 2011 14:30:42 GMT-0400 (EDT),Mon Aug 01 2011 14:30:42 GMT-0400 (EDT),8,8
bpt418,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 16:47:22 GMT-0400 (EDT),Mon Aug 01 2011 16:47:38 GMT-0400 (EDT),Mon Aug 01 2011 16:47:38 GMT-0400 (EDT),16,16
bpt419,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 20:04:38 GMT-0400 (EDT),Mon Aug 01 2011 20:05:45 GMT-0400 (EDT),Mon Aug 01 2011 20:05:46 GMT-0400 (EDT),67,68
bpt423,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 20:06:04 GMT-0400 (EDT),Mon Aug 01 2011 20:06:29 GMT-0400 (EDT),Mon Aug 01 2011 20:06:30 GMT-0400 (EDT),25,26
bpt419,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 20:14:14 GMT-0400 (EDT),Mon Aug 01 2011 20:15:25 GMT-0400 (EDT),Mon Aug 01 2011 20:15:25 GMT-0400 (EDT),71,71
bpt424,wvacation,testpasstiles;BlankP,enter,true,Mon Aug 01 2011 23:07:11 GMT-0400 (EDT),Mon Aug 01 2011 23:07:26 GMT-0400 (EDT),Mon Aug 01 2011 23:07:26 GMT-0400 (EDT),15,15
bpt416,wvacation,testpasstiles;BlankP,enter,true,Tue Aug 02 2011 00:07:02 GMT-0400 (EDT),Tue Aug 02 2011 00:07:32 GMT-0400 (EDT),Tue Aug 02 2011 00:07:33 GMT-0400 (EDT),30,31
bpt425,wvacation,testpasstiles;BlankP,enter,true,Tue Aug 02 2011 20:54:34 GMT-0400 (EDT),Tue Aug 02 2011 20:54:49 GMT-0400 (EDT),Tue Aug 02 2011 20:54:49 GMT-0400 (EDT),15,15
bpt422,wvacation,testpasstiles;BlankP,enter,true,Wed Aug 03 2011 10:40:21 GMT-0400 (EDT),Wed Aug 03 2011 10:40:38 GMT-0400 (EDT),Wed Aug 03 2011 10:40:38 GMT-0400 (EDT),17,17
bpt422,wvacation,unknown;BlankPassTil,login,false,Wed Aug 03 2011 10:49:47 GMT-0400 (EDT),Wed Aug 03 2011 10:50:05 GMT-0400 (EDT),Wed Aug 03 2011 10:50:07 GMT-0400 (EDT),18,20
bpt422,wvacation,unknown;BlankPassTil,login,true,Wed Aug 03 2011 10:50:11 GMT-0400 (EDT),Wed Aug 03 2011 10:50:27 GMT-0400 (EDT),Wed Aug 03 2011 10:50:27 GMT-0400 (EDT),16,16